State Name,Dist Name,Year,Season,Crop,Area,Production,Annual,Mean Max. Tempearure,Mean Min. Tempearure
Telangana,ADILABAD,1997,Kharif     ,Arhar/Tur,32200.0,1100.0,942.16,33.25083333333333,21.274166666666666
Telangana,ADILABAD,1997,Kharif     ,Castor seed,2600.0,700.0,942.16,33.25083333333333,21.274166666666666
Telangana,ADILABAD,1997,Kharif     ,Cotton(lint),144900.0,66500.0,942.16,33.25083333333333,21.274166666666666
Telangana,ADILABAD,1997,Kharif     ,Dry chillies,5500.0,3100.0,942.16,33.25083333333333,21.274166666666666
Telangana,ADILABAD,1997,Kharif     ,Jowar,58200.0,31500.0,942.16,33.25083333333333,21.274166666666666
Telangana,ADILABAD,1997,Kharif     ,Maize,23900.0,63000.0,942.16,33.25083333333333,21.274166666666666
Telangana,ADILABAD,1997,Kharif     ,Moong(Green Gram),20600.0,3600.0,942.16,33.25083333333333,21.274166666666666
Telangana,ADILABAD,1997,Kharif     ,Other Kharif pulses,1500.0,200.0,942.16,33.25083333333333,21.274166666666666
Telangana,ADILABAD,1997,Kharif     ,Rice,30600.0,29100.0,942.16,33.25083333333333,21.274166666666666
Telangana,ADILABAD,1997,Kharif     ,Sesamum,21700.0,1000.0,942.16,33.25083333333333,21.274166666666666
Telangana,ADILABAD,1997,Kharif     ,Sugarcane,200.0,15400.0,942.16,33.25083333333333,21.274166666666666
Telangana,ADILABAD,1997,Kharif     ,Sunflower,5200.0,2300.0,942.16,33.25083333333333,21.274166666666666
Telangana,ADILABAD,1997,Kharif     ,Urad,19500.0,6600.0,942.16,33.25083333333333,21.274166666666666
Telangana,ADILABAD,1997,Rabi       ,Dry chillies,700.0,1600.0,942.16,33.25083333333333,21.274166666666666
Telangana,ADILABAD,1997,Rabi       ,Gram,4000.0,500.0,942.16,33.25083333333333,21.274166666666666
Telangana,ADILABAD,1997,Rabi       ,Groundnut,3700.0,3300.0,942.16,33.25083333333333,21.274166666666666
Telangana,ADILABAD,1997,Rabi       ,Horse-gram,3200.0,300.0,942.16,33.25083333333333,21.274166666666666
Telangana,ADILABAD,1997,Rabi       ,Jowar,96100.0,33500.0,942.16,33.25083333333333,21.274166666666666
Telangana,ADILABAD,1997,Rabi       ,Maize,4600.0,13700.0,942.16,33.25083333333333,21.274166666666666
Telangana,ADILABAD,1997,Rabi       ,Moong(Green Gram),4800.0,600.0,942.16,33.25083333333333,21.274166666666666
Telangana,ADILABAD,1997,Rabi       ,Other  Rabi pulses,2300.0,300.0,942.16,33.25083333333333,21.274166666666666
Telangana,ADILABAD,1997,Rabi       ,Rice,5200.0,12400.0,942.16,33.25083333333333,21.274166666666666
Telangana,ADILABAD,1997,Rabi       ,Sesamum,3900.0,400.0,942.16,33.25083333333333,21.274166666666666
Telangana,ADILABAD,1997,Rabi       ,Sunflower,1600.0,600.0,942.16,33.25083333333333,21.274166666666666
Telangana,ADILABAD,1997,Rabi       ,Urad,600.0,100.0,942.16,33.25083333333333,21.274166666666666
Telangana,ADILABAD,1997,Rabi       ,Wheat,3600.0,2000.0,942.16,33.25083333333333,21.274166666666666
Telangana,ADILABAD,1998,Kharif     ,Arhar/Tur,35900.0,12700.0,1131.42,33.74833333333333,22.00166666666667
Telangana,ADILABAD,1998,Kharif     ,Castor seed,2100.0,400.0,1131.42,33.74833333333333,22.00166666666667
Telangana,ADILABAD,1998,Kharif     ,Cotton(lint),162100.0,154400.0,1131.42,33.74833333333333,22.00166666666667
Telangana,ADILABAD,1998,Kharif     ,Dry chillies,6000.0,3500.0,1131.42,33.74833333333333,22.00166666666667
Telangana,ADILABAD,1998,Kharif     ,Groundnut,100.0,100.0,1131.42,33.74833333333333,22.00166666666667
Telangana,ADILABAD,1998,Kharif     ,Jowar,49800.0,60400.0,1131.42,33.74833333333333,22.00166666666667
Telangana,ADILABAD,1998,Kharif     ,Maize,24900.0,59500.0,1131.42,33.74833333333333,22.00166666666667
Telangana,ADILABAD,1998,Kharif     ,Moong(Green Gram),18200.0,5300.0,1131.42,33.74833333333333,22.00166666666667
